brickid,latitude,longitude,state,type,schools_1km,hospitals_1km,pop_1km,grids_pop,total_prod(kg_day),pm2.5(kg_day),pm10(kg_day,nox(kg_day),sox(kg_day,total_prod(kg/season),pm2.5(kg_s),pm10(kg_s),nox(kg_s),sox(kg_s)
BKP-7497,71.36224852,32.06655433,Punjab,,0,0,746,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7498,71.35771951,32.8843132,Punjab,,0,0,730,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7499,71.35610254,32.86571807,Punjab,,0,0,2595,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-75,73.0647319,30.60264852,Punjab,,0,0,2135,6,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-750,73.78971032,31.30199294,Punjab,,0,0,1389,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7500,71.36049047,32.86017961,Punjab,,0,0,1959,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7501,71.34752363,32.0514851,Punjab,,0,0,1790,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7502,71.35246437,32.27754614,Punjab,,0,0,2210,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7503,71.35008383,29.25017871,Punjab,,0,0,1660,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7504,71.35201521,29.84180916,Punjab,,0,0,2180,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7505,71.35242843,29.84153068,Punjab,,0,0,2168,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7506,71.35258686,29.95585845,Punjab,,0,0,1907,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7507,71.34568209,30.08067119,Punjab,,0,0,2281,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7508,71.35149868,29.96238553,Punjab,,0,0,2582,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7509,71.35065355,29.9869249,Punjab,,0,0,2168,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-751,73.78653946,31.53832249,Punjab,,0,0,2168,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7510,71.34852076,29.98574622,Punjab,,0,0,2168,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7511,71.34858433,29.98411958,Punjab,,0,0,1639,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7512,71.35044615,29.98386275,Punjab,,0,0,1138,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7513,71.34985517,29.98255475,Punjab,,0,0,3331,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7514,71.35117179,29.98065377,Punjab,,0,0,3997,6,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7515,71.33682807,29.96207673,Punjab,,0,0,1873,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7516,71.34199125,29.90510786,Punjab,,0,0,1873,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7517,71.34226849,29.90527513,Punjab,,0,0,2625,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7518,71.33763498,30.0352362,Punjab,,0,0,2932,6,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7519,71.34239325,29.97193612,Punjab,,0,0,2539,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-752,73.78793185,30.6659236,Punjab,,0,0,887,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7520,71.34154983,30.07653894,Punjab,,0,0,1365,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7521,71.3406066,32.26200528,Punjab,,0,0,2774,6,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7522,71.34294222,32.82664135,Punjab,,0,0,2024,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7523,71.26614798,29.77580056,Punjab,,0,0,2024,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7524,71.26910071,29.85860766,Punjab,,0,0,1614,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7525,71.26505829,29.89085717,Punjab,,0,0,2082,6,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7526,71.27017869,29.88766815,Punjab,,0,0,1569,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7527,71.27307575,29.86851158,Punjab,,0,0,1689,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7528,71.26883121,32.66233949,Punjab,,0,0,2441,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7529,71.26962173,32.7289855,Punjab,,0,0,2312,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-753,73.78653304,30.7490691,Punjab,,0,0,2423,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7530,71.25652429,29.750181,Punjab,,0,0,1898,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7531,71.25404943,29.81441504,Punjab,,0,0,2637,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7532,71.25423059,32.14631425,Punjab,,0,0,2312,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7533,71.25315561,32.14378699,Punjab,,0,0,2315,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7534,71.25380368,32.14230263,Punjab,,0,0,6436,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7535,71.25347002,32.14234969,Punjab,,0,0,1865,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7536,71.25631469,32.14119685,Punjab,,0,0,827,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7537,71.25589547,32.1409573,Punjab,,0,0,1675,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7538,71.2531107,32.14383191,Punjab,,0,0,2413,6,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7539,71.25158356,32.13830727,Punjab,,0,0,2888,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-754,73.7850927,30.74684999,Punjab,,0,0,2888,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7540,71.24367838,29.11588058,Punjab,,0,0,5028,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7541,71.29976224,29.89243792,Punjab,,0,0,4212,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7542,71.30133739,29.91568918,Punjab,,0,0,1917,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7543,71.28545005,29.48895092,Punjab,,0,0,12215,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7544,71.28450273,30.18500235,Punjab,,0,0,21068,6,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7545,71.28140763,29.62558467,Punjab,,0,0,2312,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7546,71.27569501,29.82002169,Punjab,,0,0,2312,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7547,71.28133162,29.81869827,Punjab,,0,0,2072,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7548,71.27565841,29.88730883,Punjab,,0,0,1959,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7549,71.28113813,29.79078485,Punjab,,0,0,1959,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-755,73.7843835,30.78252493,Punjab,,0,0,1959,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7550,71.28024798,29.87593289,Punjab,,0,0,2024,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7551,71.27502959,29.88645543,Punjab,,0,0,650,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7552,71.28023982,29.87837059,Punjab,,0,0,979,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7553,71.27615248,32.66539376,Punjab,,0,0,582,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7554,71.27476009,32.70743492,Punjab,,0,0,4184,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7555,71.27341262,32.6948585,Punjab,,0,0,5138,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7556,71.28023982,32.68452788,Punjab,,0,0,4658,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7557,71.4502909,30.09392134,Punjab,,0,0,4610,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7558,71.44575441,31.30992583,Punjab,,0,0,4610,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7559,71.44642814,32.26663161,Punjab,,0,1,4184,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-756,73.78829117,31.78773973,Punjab,,0,0,4658,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7560,71.4503294,32.42363787,Punjab,,0,1,6855,6,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7561,71.45002141,32.42347745,Punjab,,0,1,3214,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7562,71.4494375,32.42186049,Punjab,,0,0,2845,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7563,71.44127587,30.08467159,Punjab,,0,0,2878,3,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7564,71.43917943,30.06297784,Punjab,,0,0,3183,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7565,71.43638386,30.06296315,Punjab,,0,0,4651,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7566,71.43833802,30.06253315,Punjab,,0,0,4963,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7567,71.4377594,30.06234556,Punjab,,0,0,4963,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7568,71.43663651,30.0692027,Punjab,,0,0,4606,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7569,71.43990827,30.06811133,Punjab,,0,0,4606,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-757,73.7880666,31.78630242,Punjab,,0,0,4910,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7570,71.44135266,30.22803982,Punjab,,0,0,4914,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7571,71.44049454,30.22732116,Punjab,,0,0,4658,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7572,71.43043813,29.22390299,Punjab,,0,0,3203,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7573,71.42845127,29.97421026,Punjab,,0,0,3544,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7574,71.42828218,29.97444541,Punjab,,0,0,3382,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7575,71.43132361,29.97237287,Punjab,,0,0,5560,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7576,71.43294881,30.1019486,Punjab,,0,0,3704,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7577,71.42375793,30.09916016,Punjab,,0,0,1649,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7578,71.42446434,30.09737986,Punjab,,0,0,3610,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7579,71.42837201,30.1633162,Punjab,,0,0,3389,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-758,73.78405562,31.7860464,Punjab,,0,0,3537,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7580,71.42492199,30.11115443,Punjab,,0,0,3092,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7581,71.43111595,30.11071984,Punjab,,0,0,2533,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7582,71.42423159,30.11020127,Punjab,,0,0,5376,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7583,71.43142628,30.10582402,Punjab,,0,0,1790,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7584,71.42657538,29.87271121,Punjab,,0,0,2893,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7585,71.48312432,32.44144376,Punjab,,0,0,3510,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7586,71.47867766,29.97143606,Punjab,,0,0,6145,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7587,71.4773491,29.97126821,Punjab,,0,0,3510,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7588,71.47715053,29.97139114,Punjab,,0,0,6685,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7589,71.47355727,29.57177559,Punjab,,0,0,5942,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-759,73.78369479,31.78612276,Punjab,,0,0,2147,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7590,71.47351235,29.57186542,Punjab,,0,0,5821,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7591,71.47804884,29.86193142,Punjab,,0,0,5821,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7592,71.47274878,30.29527872,Punjab,,0,0,5821,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7593,71.46820004,30.1477386,Punjab,,0,0,4778,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7594,71.46394529,29.94044418,Punjab,,0,0,4778,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7595,71.46356118,29.93903011,Punjab,,0,0,6743,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7596,71.46403512,29.93950095,Punjab,,0,0,3987,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7597,71.46322664,29.93743482,Punjab,,0,0,7627,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7598,71.47197623,30.2452156,Punjab,,0,1,7627,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7599,71.45312059,32.42338762,Punjab,,0,0,7627,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-76,73.07656881,31.02246173,Punjab,,0,0,5821,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-760,73.78492249,31.7859431,Punjab,,0,0,5950,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7600,71.45617486,32.2876971,Punjab,,1,0,7748,6,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7601,71.45440069,32.28695599,Punjab,,1,0,5266,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7602,71.39019361,29.98306924,Punjab,,0,0,5266,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7603,71.38588169,29.9726937,Punjab,,0,0,5266,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7604,71.38653694,29.97130659,Punjab,,0,0,8046,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7605,71.39239448,30.05776415,Punjab,,0,0,6472,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7606,71.39249377,30.06520835,Punjab,,0,0,6549,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7607,71.3930233,29.24559731,Punjab,,0,0,3729,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7608,71.39163091,29.24972956,Punjab,,0,0,3729,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7609,71.39217681,30.11801001,Punjab,,0,0,4307,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-761,73.78976497,31.77995526,Punjab,,0,0,3944,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7610,71.39284364,30.11651397,Punjab,,0,0,3345,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7611,71.38503264,30.11475646,Punjab,,0,0,2561,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7612,71.38914932,30.09371922,Punjab,,0,0,3347,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7613,71.38309692,30.08480344,Punjab,,0,0,5210,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7614,71.39190041,30.10276975,Punjab,,0,0,4447,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7615,71.37510191,32.1506591,Punjab,,0,0,2382,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7616,71.37716804,32.15029978,Punjab,,0,0,4667,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7617,71.37465275,29.91062011,Punjab,,0,0,2628,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7618,71.37096966,29.79240182,Punjab,,0,0,2699,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7619,71.37221832,30.08028492,Punjab,,0,0,2098,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-762,73.79391946,32.48901646,Punjab,,0,0,2098,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7620,71.3722273,29.94646289,Punjab,,0,0,7301,6,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7621,71.36722668,30.14510286,Punjab,,0,0,4317,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7622,71.42100582,29.81068254,Punjab,,0,0,3053,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7623,71.42046683,29.0350322,Punjab,,0,0,4317,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7624,71.42096732,29.12484448,Punjab,,0,0,4317,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7625,71.42110464,30.01017141,Punjab,,0,0,7314,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7626,71.42072136,30.0102283,Punjab,,0,0,7500,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7627,71.41664635,30.01006625,Punjab,,0,0,3017,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7628,71.41833708,30.09362565,Punjab,,0,0,4065,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7629,71.41947869,29.98248533,Punjab,,0,0,3283,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-763,73.79902604,32.77530264,Punjab,,0,0,4065,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7630,71.41328031,30.14777535,Punjab,,0,0,3368,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7631,71.41379684,30.14627067,Punjab,,0,0,4702,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7632,71.41328031,30.07096939,Punjab,,0,0,4702,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7633,71.41694415,30.09990477,Punjab,,0,0,3601,3,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-7634,71.41583409,30.09892624,Punjab,,0,0,2765,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
