OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_COUNT,MAJORITY_PERCENT,MINORITY,MINORITY_COUNT,MINORITY_PERCENT,MEDIAN,PCT90
3722,4.000000000000000,0.000277777777778,688,1574,886,1093.000000000000000,316.747533534201352,4372.000000000000000,4,688,1,25.0000000,688,1,25.0000000,1016,1574
3723,4.000000000000000,0.000277777777778,566,1358,792,916.250000000000000,293.550996421405443,3665.000000000000000,4,566,1,25.0000000,566,1,25.0000000,764,1358
3724,4.000000000000000,0.000277777777778,764,1009,245,922.250000000000000,94.666189846216994,3689.000000000000000,4,764,1,25.0000000,764,1,25.0000000,939,1009
3725,5.000000000000000,0.000347222222222,566,1358,792,934.799999999999955,265.168173052498901,4674.000000000000000,5,566,1,20.0000000,566,1,20.0000000,977,1358
3726,4.000000000000000,0.000277777777778,764,1009,245,922.250000000000000,94.666189846216994,3689.000000000000000,4,764,1,25.0000000,764,1,25.0000000,939,1009
3727,4.000000000000000,0.000277777777778,147,1055,908,499.250000000000000,337.047752551474503,1997.000000000000000,4,147,1,25.0000000,147,1,25.0000000,378,1055
3728,4.000000000000000,0.000277777777778,45,9194,9149,2711.500000000000000,3784.917469377635371,10846.000000000000000,4,45,1,25.0000000,45,1,25.0000000,137,9194
3729,4.000000000000000,0.000277777777778,804,2326,1522,1360.750000000000000,575.971950271886044,5443.000000000000000,4,804,1,25.0000000,804,1,25.0000000,1126,2326
3730,4.000000000000000,0.000277777777778,788,1532,744,1133.250000000000000,266.102776197468472,4533.000000000000000,4,788,1,25.0000000,788,1,25.0000000,1064,1532
3731,5.000000000000000,0.000347222222222,764,1251,487,1021.399999999999977,167.895920141020696,5107.000000000000000,5,764,1,20.0000000,764,1,20.0000000,1009,1251
3732,4.000000000000000,0.000277777777778,779,1589,810,1136.000000000000000,291.486706386414824,4544.000000000000000,4,779,1,25.0000000,779,1,25.0000000,1052,1589
3733,4.000000000000000,0.000277777777778,969,1251,282,1098.750000000000000,116.778369144289741,4395.000000000000000,4,969,1,25.0000000,969,1,25.0000000,1003,1251
3734,4.000000000000000,0.000277777777778,4133,5460,1327,4676.500000000000000,536.486020321126489,18706.000000000000000,4,4133,1,25.0000000,4133,1,25.0000000,4230,5460
3735,3.000000000000000,0.000208333333333,47,825,778,440.666666666666686,317.685728704048358,1322.000000000000000,3,47,1,33.3333015,47,1,33.3333015,450,825
3736,4.000000000000000,0.000277777777778,688,2513,1825,1560.250000000000000,824.643066726447387,6241.000000000000000,4,688,1,25.0000000,688,1,25.0000000,796,2513
3737,4.000000000000000,0.000277777777778,688,2244,1556,1403.500000000000000,674.581907554597819,5614.000000000000000,4,688,1,25.0000000,688,1,25.0000000,796,2244
3738,4.000000000000000,0.000277777777778,939,1401,462,1166.500000000000000,222.209923270766637,4666.000000000000000,4,939,1,25.0000000,939,1,25.0000000,950,1401
3739,4.000000000000000,0.000277777777778,1023,1387,364,1221.500000000000000,151.640199155764776,4886.000000000000000,4,1023,1,25.0000000,1023,1,25.0000000,1127,1387
3740,4.000000000000000,0.000277777777778,551,1987,1436,1031.500000000000000,565.496463295748640,4126.000000000000000,4,551,1,25.0000000,551,1,25.0000000,688,1987
3741,4.000000000000000,0.000277777777778,688,1987,1299,1155.000000000000000,496.849574821192675,4620.000000000000000,4,688,1,25.0000000,688,1,25.0000000,900,1987
3742,3.000000000000000,0.000208333333333,665,3590,2925,1668.666666666666742,1359.041410537425463,5006.000000000000000,3,665,1,33.3333015,665,1,33.3333015,751,3590
3743,4.000000000000000,0.000277777777778,369,1125,756,721.500000000000000,268.992100255750984,2886.000000000000000,4,369,1,25.0000000,369,1,25.0000000,673,1125
3744,3.000000000000000,0.000208333333333,974,3820,2846,1922.666666666666515,1341.617266171276242,5768.000000000000000,2,974,2,66.6667023,3820,1,33.3333015,974,3820
3745,4.000000000000000,0.000277777777778,488,3047,2559,1242.750000000000000,1047.044978737780866,4971.000000000000000,4,488,1,25.0000000,488,1,25.0000000,649,3047
3746,4.000000000000000,0.000277777777778,247,2107,1860,1394.750000000000000,694.176625578821927,5579.000000000000000,4,247,1,25.0000000,247,1,25.0000000,1549,2107
3747,4.000000000000000,0.000277777777778,494,1114,620,841.750000000000000,240.811518619853388,3367.000000000000000,4,494,1,25.0000000,494,1,25.0000000,749,1114
3748,4.000000000000000,0.000277777777778,232,3176,2944,1818.500000000000000,1345.109753886276849,7274.000000000000000,4,232,1,25.0000000,232,1,25.0000000,739,3176
3749,4.000000000000000,0.000277777777778,968,1927,959,1292.000000000000000,381.403329822905448,5168.000000000000000,4,968,1,25.0000000,968,1,25.0000000,1024,1927
3750,4.000000000000000,0.000277777777778,487,1568,1081,875.500000000000000,418.796191482205359,3502.000000000000000,4,487,1,25.0000000,487,1,25.0000000,612,1568
3751,4.000000000000000,0.000277777777778,637,2721,2084,1812.500000000000000,776.559559853589121,7250.000000000000000,4,637,1,25.0000000,637,1,25.0000000,1655,2721
3752,4.000000000000000,0.000277777777778,471,1385,914,756.750000000000000,366.130014475732366,3027.000000000000000,4,471,1,25.0000000,471,1,25.0000000,561,1385
3753,4.000000000000000,0.000277777777778,364,1262,898,882.000000000000000,362.076649343754298,3528.000000000000000,4,364,1,25.0000000,364,1,25.0000000,725,1262
3754,5.000000000000000,0.000347222222222,328,2028,1700,696.000000000000000,666.569426241558062,3480.000000000000000,5,328,1,20.0000000,328,1,20.0000000,369,2028
3755,5.000000000000000,0.000347222222222,81,1104,1023,626.799999999999955,407.380608276830003,3134.000000000000000,5,81,1,20.0000000,81,1,20.0000000,449,1104
3756,4.000000000000000,0.000277777777778,81,1104,1023,683.000000000000000,437.785906579917196,2732.000000000000000,4,81,1,25.0000000,81,1,25.0000000,449,1104
3757,4.000000000000000,0.000277777777778,526,2039,1513,1209.500000000000000,571.594480379228344,4838.000000000000000,4,526,1,25.0000000,526,1,25.0000000,871,2039
3758,4.000000000000000,0.000277777777778,427,1380,953,747.000000000000000,374.472295370431937,2988.000000000000000,4,427,1,25.0000000,427,1,25.0000000,524,1380
3759,4.000000000000000,0.000277777777778,427,1380,953,747.000000000000000,374.472295370431937,2988.000000000000000,4,427,1,25.0000000,427,1,25.0000000,524,1380
3760,4.000000000000000,0.000277777777778,618,1044,426,786.500000000000000,179.183565094569985,3146.000000000000000,4,618,1,25.0000000,618,1,25.0000000,620,1044
3761,3.000000000000000,0.000208333333333,504,791,287,672.000000000000000,122.182922974803091,2016.000000000000000,3,504,1,33.3333015,504,1,33.3333015,721,791
3762,4.000000000000000,0.000277777777778,504,791,287,663.500000000000000,106.832813311266861,2654.000000000000000,4,504,1,25.0000000,504,1,25.0000000,638,791
3763,4.000000000000000,0.000277777777778,504,721,217,612.250000000000000,78.893520012736161,2449.000000000000000,4,504,1,25.0000000,504,1,25.0000000,586,721
3764,4.000000000000000,0.000277777777778,185,762,577,464.000000000000000,271.264630941816677,1856.000000000000000,4,185,1,25.0000000,185,1,25.0000000,202,762
3765,4.000000000000000,0.000277777777778,707,883,176,784.750000000000000,63.680354113337032,3139.000000000000000,4,707,1,25.0000000,707,1,25.0000000,762,883
3766,4.000000000000000,0.000277777777778,672,1038,366,901.000000000000000,138.378105204544539,3604.000000000000000,4,672,1,25.0000000,672,1,25.0000000,923,1038
3767,4.000000000000000,0.000277777777778,968,1927,959,1347.750000000000000,387.295994686234792,5391.000000000000000,4,968,1,25.0000000,968,1,25.0000000,1024,1927
3768,4.000000000000000,0.000277777777778,596,1349,753,929.750000000000000,325.158711247292274,3719.000000000000000,4,596,1,25.0000000,596,1,25.0000000,630,1349
3769,4.000000000000000,0.000277777777778,733,2026,1293,1406.000000000000000,461.702826502069399,5624.000000000000000,4,733,1,25.0000000,733,1,25.0000000,1349,2026
3770,4.000000000000000,0.000277777777778,750,1777,1027,1286.750000000000000,377.069870846239837,5147.000000000000000,4,750,1,25.0000000,750,1,25.0000000,1170,1777
3771,4.000000000000000,0.000277777777778,1150,3986,2836,1874.500000000000000,1219.325325743708163,7498.000000000000000,4,1150,1,25.0000000,1150,1,25.0000000,1151,3986
3772,4.000000000000000,0.000277777777778,596,1342,746,1096.750000000000000,299.375495824224060,4387.000000000000000,4,596,1,25.0000000,596,1,25.0000000,1138,1342
3773,4.000000000000000,0.000277777777778,368,904,536,648.500000000000000,216.841531999753215,2594.000000000000000,4,368,1,25.0000000,368,1,25.0000000,513,904
3774,3.000000000000000,0.000208333333333,368,809,441,563.333333333333371,183.521721390745000,1690.000000000000000,3,368,1,33.3333015,368,1,33.3333015,513,809
3775,4.000000000000000,0.000277777777778,312,817,505,580.250000000000000,179.288001550577832,2321.000000000000000,4,312,1,25.0000000,312,1,25.0000000,590,817
3776,4.000000000000000,0.000277777777778,324,897,573,716.000000000000000,231.295265840008085,2864.000000000000000,4,324,1,25.0000000,324,1,25.0000000,770,897
3777,3.000000000000000,0.000208333333333,511,1239,728,884.000000000000000,297.477169992365418,2652.000000000000000,3,511,1,33.3333015,511,1,33.3333015,902,1239
3778,4.000000000000000,0.000277777777778,774,1176,402,923.250000000000000,154.352478114217519,3693.000000000000000,4,774,1,25.0000000,774,1,25.0000000,828,1176
3779,4.000000000000000,0.000277777777778,1099,1259,160,1158.750000000000000,66.258490022034138,4635.000000000000000,3,1099,2,50.0000000,1178,1,25.0000000,1099,1259
3780,4.000000000000000,0.000277777777778,56,2745,2689,1778.750000000000000,1026.413994205067411,7115.000000000000000,4,56,1,25.0000000,56,1,25.0000000,2042,2745
