brickid,state,latitude,longitude
BKP-3907,Punjab,72.26815706,31.09731955
BKP-3908,Punjab,72.26784764,31.09689036
BKP-3909,Punjab,72.2646872,31.10914828
BKP-3910,Punjab,72.26445201,31.10796359
BKP-3911,Punjab,72.26982393,31.12003519
BKP-3912,Punjab,72.26986539,31.11979049
BKP-3913,Punjab,72.27305787,31.21892649
BKP-3914,Punjab,72.26362556,31.20073561
BKP-3915,Punjab,72.26393997,31.20046611
BKP-3916,Punjab,72.2133199,30.43577523
BKP-3917,Punjab,72.21905363,30.53010917
BKP-3918,Punjab,72.21763182,30.86588858
BKP-3919,Punjab,72.21781148,29.81252408
BKP-3920,Punjab,72.21682333,31.14674686
BKP-3921,Punjab,72.21709532,31.14700887
BKP-3922,Punjab,72.21682333,31.14718318
BKP-3923,Punjab,72.21496681,31.13092154
BKP-3924,Punjab,72.21969794,31.27291524
BKP-3925,Punjab,72.22252763,31.40544093
BKP-3926,Punjab,72.22993873,33.22751455
BKP-3927,Punjab,72.22966924,33.24796762
BKP-3928,Punjab,71.14836713,29.90819466
BKP-3929,Punjab,71.1515929,29.96443328
BKP-3930,Khyber-Pakhtunkhwa,72.23092688,33.98178498
BKP-3931,Khyber-Pakhtunkhwa,72.22976905,33.98031274
BKP-3932,Punjab,72.22832727,31.14881115
BKP-3933,Punjab,72.23194488,31.17146978
BKP-3934,Punjab,72.24188633,30.25997492
BKP-3935,Punjab,72.23469339,33.24576158
BKP-3936,Punjab,72.24267235,30.90825164
BKP-3937,Punjab,72.24218577,31.11359475
BKP-3938,Punjab,72.23362183,31.05920603
BKP-3939,Punjab,72.2338434,31.17159477
BKP-3940,Punjab,72.23389132,31.17297766
BKP-3941,Punjab,72.23487947,31.17203443
BKP-3942,Punjab,72.23550455,31.17135321
BKP-3943,Punjab,72.2400897,31.16561148
BKP-3944,Punjab,72.23787984,31.14870518
BKP-3945,Punjab,72.31125045,31.63461243
BKP-3946,Punjab,72.31033795,32.23658296
BKP-3947,Punjab,72.30520857,32.22437486
BKP-3948,Punjab,72.31024812,32.26528413
BKP-3949,Punjab,72.31123627,32.234427
BKP-3950,Punjab,72.31259497,32.23405645
BKP-3951,Punjab,72.30442404,32.23295227
BKP-3952,Punjab,72.30412161,32.23079781
BKP-3953,Punjab,72.30737351,32.22719557
BKP-3954,Punjab,72.31155068,30.4553585
BKP-3955,Punjab,72.3067387,30.47462437
BKP-3956,Punjab,72.31289815,30.43640405
BKP-3957,Punjab,72.31049516,29.73410116
BKP-3958,Punjab,72.30526833,30.72470662
BKP-3959,Punjab,72.3096193,29.72215356
BKP-3960,Punjab,72.30600408,30.71172271
BKP-3961,Punjab,72.30373534,30.72220305
BKP-3962,Punjab,71.23067278,29.23576075
BKP-3963,Punjab,72.31307781,29.98769556
BKP-3964,Khyber-Pakhtunkhwa,72.31569518,34.09509928
BKP-3965,Khyber-Pakhtunkhwa,72.31977026,34.09402947
BKP-3966,Punjab,72.3186833,30.63440172
BKP-3967,Punjab,72.31748111,30.63363846
BKP-3968,Punjab,72.32172614,30.62421319
BKP-3969,Punjab,72.32013776,30.08084677
BKP-3970,Punjab,72.32713645,32.28594538
BKP-3971,Punjab,72.32695679,32.25540267
BKP-3972,Punjab,72.33279583,32.27462661
BKP-3973,Punjab,72.32866358,32.27040453
BKP-3974,Punjab,72.32704662,32.26712568
BKP-3975,Punjab,72.32584031,32.26389174
BKP-3976,Punjab,72.32938224,30.73105146
BKP-3977,Punjab,72.32435167,30.04491825
BKP-3978,Punjab,72.32825934,30.3912637
BKP-3979,Punjab,72.32918461,30.3747886
BKP-3980,Punjab,72.32655254,30.14103798
BKP-3981,Punjab,72.32493558,30.36934481
BKP-3982,Punjab,72.32978199,31.63750099
BKP-3983,Punjab,71.1998406,30.10488079
BKP-3984,Punjab,71.19948127,30.1017816
BKP-3985,Punjab,71.20007516,30.10146719
BKP-3986,Punjab,72.27404602,31.05318732
BKP-3987,Punjab,72.27688213,31.12917838
BKP-3988,Punjab,72.27674096,31.12940937
BKP-3989,Punjab,72.28074745,31.16586301
BKP-3990,Punjab,72.2814604,31.26353661
BKP-3991,Punjab,72.28009966,31.26332822
BKP-3992,Punjab,72.27361068,31.12215836
BKP-3993,Punjab,72.27638164,31.40231756
BKP-3994,Punjab,72.27328245,31.21883666
BKP-3995,Punjab,72.28153889,31.26440466
BKP-3996,Punjab,72.28033422,31.2648304
BKP-3997,Punjab,72.28070553,31.26426446
BKP-3998,Punjab,72.28258001,31.55961256
BKP-3999,Punjab,72.27922396,31.56200573
BKP-4000,Punjab,72.28196752,30.47530518
BKP-4001,Punjab,72.28962498,33.241286
BKP-4002,Punjab,72.29169791,33.23955197
BKP-4003,Punjab,72.28950902,31.23740184
BKP-4004,Punjab,72.28417248,30.4985906
BKP-4005,Punjab,72.29230295,30.48823155
BKP-4006,Punjab,72.29300047,30.42941216
BKP-4007,Punjab,72.2887709,30.52102285
BKP-4008,Punjab,72.29222193,29.71454783
BKP-4009,Punjab,72.28374782,29.75027083
BKP-4010,Punjab,72.28527496,31.26941181
BKP-4011,Punjab,72.29731238,32.18942141
BKP-4012,Punjab,72.30018699,32.24323049
BKP-4013,Punjab,72.3031155,32.24213455
BKP-4014,Punjab,72.60552436,30.38079833
BKP-4015,Punjab,72.60759048,30.37998985
BKP-4016,Punjab,72.29418941,30.70674146
BKP-4017,Punjab,72.29434794,30.70693169
BKP-4018,Punjab,72.29704289,30.70342826
BKP-4019,Punjab,72.29981028,30.80581013
BKP-4020,Punjab,72.29534379,30.82670022
BKP-4021,Punjab,72.61202217,32.35844691
BKP-4022,Punjab,72.61298412,32.35714061
BKP-4023,Punjab,72.60327857,31.12118979
BKP-4024,Punjab,72.61131242,31.0722134
BKP-4025,Punjab,72.61172273,31.07245618
BKP-4026,Punjab,72.6038475,32.73887595
BKP-4027,Punjab,72.60366784,32.73895081
BKP-4028,Punjab,71.05785288,29.7394641
BKP-4029,Punjab,72.62025673,31.83085886
BKP-4030,Punjab,72.61239647,31.92163362
BKP-4031,Punjab,72.61262105,31.88851845
BKP-4032,Punjab,72.6066635,32.00762724
BKP-4033,Punjab,72.61813499,33.06640384
BKP-4034,Punjab,72.61946509,30.74166842
BKP-4035,Punjab,72.62300884,30.73945887
BKP-4036,Punjab,72.61895417,30.91287047
BKP-4037,Punjab,72.61514352,30.90369149
BKP-4038,Punjab,72.61920682,30.90268021
BKP-4039,Punjab,72.619044,30.90276443
BKP-4040,Punjab,72.61863976,30.90262968
BKP-4041,Punjab,72.62106521,30.89490417
BKP-4042,Punjab,72.61747195,31.14301885
BKP-4043,Punjab,72.61316004,30.21811343
BKP-4044,Punjab,72.62313133,30.15815089
BKP-4045,Punjab,72.61731025,31.13484119
BKP-4046,Punjab,72.61720245,31.13399078
BKP-4047,Punjab,72.61639397,30.34926746
BKP-4048,Punjab,72.61450751,33.81245255
BKP-4049,Punjab,72.62043639,33.81079066
BKP-4050,Punjab,72.61833433,33.81062897
BKP-4051,Punjab,72.61344586,33.82313025
BKP-4052,Punjab,72.62868592,33.48619442
BKP-4053,Punjab,72.63283913,33.47615624
BKP-4054,Punjab,72.6316294,30.43574828
BKP-4055,Punjab,72.62762291,30.40810711
BKP-4056,Punjab,72.62735983,30.56125062
BKP-4057,Punjab,72.63147797,30.64752739
BKP-4058,Punjab,72.62657188,30.64644813
BKP-4059,Punjab,72.63305772,30.74906268
BKP-4060,Punjab,72.62852123,30.7462779
BKP-4061,Punjab,72.62570808,31.42358084
BKP-4062,Punjab,72.63291718,31.41513159
BKP-4063,Punjab,72.63063691,31.41267296
BKP-4064,Punjab,72.57561046,30.43095427
BKP-4065,Punjab,72.57866163,30.74658457
BKP-4066,Punjab,72.5787511,30.39411067
BKP-4067,Punjab,72.57641894,30.26482583
BKP-4068,Punjab,72.57742705,30.7534794
BKP-4069,Punjab,72.57455044,30.75279967
BKP-4070,Punjab,72.5776658,30.69900137
BKP-4071,Punjab,71.02655558,31.65820266
BKP-4072,Punjab,72.57354433,31.92109463
BKP-4073,Punjab,72.57579012,30.85690543
BKP-4074,Punjab,72.57381383,31.0269116
BKP-4075,Punjab,72.57803591,30.92194346
BKP-4076,Punjab,72.57866473,30.92185363
BKP-4077,Punjab,72.5761719,31.04872943
BKP-4078,Punjab,72.57347648,31.30955599
BKP-4079,Punjab,72.5876426,33.07351953
BKP-4080,Punjab,72.58857988,33.06941106
BKP-4081,Punjab,72.57316704,31.93480292
BKP-4082,Punjab,72.58351563,30.38187631
BKP-4083,Punjab,72.59149478,30.48529618
BKP-4084,Punjab,72.57419977,31.82463553
BKP-4085,Punjab,72.58706959,30.39514892
BKP-4086,Punjab,72.57557196,31.80075247
BKP-4087,Punjab,72.57654392,31.8000486
BKP-4088,Punjab,72.5888097,30.7082073
BKP-4089,Punjab,72.58635364,30.70676867
BKP-4090,Punjab,72.89525619,31.97237406
BKP-4091,Punjab,72.89374881,31.87622378
BKP-4092,Punjab,72.8937039,31.90860805
BKP-4093,Punjab,72.90067083,31.97716947
BKP-4094,Punjab,72.89433272,31.0881767
BKP-4095,Punjab,72.58603091,30.93416055
BKP-4096,Punjab,72.90250739,32.41682992
BKP-4097,Punjab,72.90303256,32.37406666
BKP-4098,Punjab,72.58793865,30.79716037
BKP-4099,Punjab,72.90084051,29.22474142
BKP-4100,Punjab,72.90205823,29.19645946
BKP-4101,Punjab,72.89949803,29.19623488
BKP-4102,Punjab,72.8988243,29.19520182
BKP-4103,Punjab,72.91005324,33.29592126
BKP-4104,Khyber-Pakhtunkhwa,72.90577303,33.93599204
BKP-4105,Khyber-Pakhtunkhwa,72.90704388,33.93543191
BKP-4106,Khyber-Pakhtunkhwa,72.90704752,33.92325003
BKP-4107,Khyber-Pakhtunkhwa,72.90417608,33.9229358
BKP-4108,Khyber-Pakhtunkhwa,72.90769765,33.91922231
BKP-4109,Punjab,72.73179754,30.13623948
BKP-4110,Punjab,72.72343722,31.32725433
BKP-4111,Punjab,72.7261681,31.38089274
BKP-4112,Punjab,72.7285777,31.93424174
BKP-4113,Punjab,72.7278749,31.94997547
BKP-4114,Punjab,72.72930921,31.96863947
BKP-4115,Punjab,72.72643759,32.13597165
BKP-4116,Punjab,72.72971644,32.13278263
BKP-4117,Punjab,72.72665508,33.74733178
BKP-4118,Punjab,72.72922237,33.72890923
BKP-4119,Punjab,72.73304021,32.34280874
BKP-4120,Punjab,72.72800357,31.96034858
BKP-4121,Punjab,72.59016316,30.20580651
BKP-4122,Punjab,72.58971401,30.17481464
BKP-4123,Punjab,72.74239267,30.54874336
BKP-4124,Punjab,72.5885462,30.20131494
BKP-4125,Punjab,72.7427741,31.31125405
BKP-4126,Punjab,72.74170895,31.3089826
BKP-4127,Punjab,72.73935649,31.30597324
BKP-4128,Punjab,72.7424276,31.36238744
BKP-4129,Punjab,72.58603091,30.35083952
BKP-4130,Punjab,72.73519617,32.39297965
BKP-4131,Punjab,72.73537583,32.11944265
BKP-4132,Punjab,72.73640889,32.34541386
BKP-4133,Punjab,72.75024295,32.94867749
BKP-4134,Punjab,72.74314626,33.14172544
BKP-4135,Punjab,72.69558046,29.25031346
BKP-4136,Punjab,72.75024295,30.55219689
BKP-4137,Punjab,72.74616819,30.50296741
BKP-4138,Punjab,72.74878611,30.45639937
BKP-4139,Punjab,72.74341575,30.58379585
BKP-4140,Punjab,72.74447408,30.40521005
BKP-4141,Punjab,72.74605455,30.52683071
BKP-4142,Punjab,72.74485306,30.36723377
BKP-4143,Punjab,72.69814066,31.8548888
BKP-4144,Punjab,72.69665844,30.9952909
BKP-4145,Punjab,72.69787117,31.08741313
BKP-4146,Punjab,72.69441265,31.08435886
BKP-4147,Punjab,72.69419449,31.03835229
BKP-4148,Punjab,72.69391858,31.03841003
BKP-4149,Punjab,72.69735259,31.03357546
BKP-4150,Punjab,72.6971076,31.03364896
BKP-4151,Punjab,72.69999183,31.16865613
BKP-4152,Punjab,72.69973517,31.16873312
BKP-4153,Punjab,72.70146443,31.15613425
BKP-4154,Punjab,72.69980254,31.05219917
BKP-4155,Punjab,72.69586792,31.13226601
BKP-4156,Punjab,72.69567029,31.13228398
BKP-4157,Punjab,72.69781727,31.13221212
BKP-4158,Punjab,72.70132669,31.13171505
BKP-4159,Punjab,72.69568954,31.07767924
BKP-4160,Punjab,72.69531097,31.07582487
BKP-4161,Punjab,72.69517622,31.07586978
BKP-4162,Punjab,72.70080106,31.18034385
BKP-4163,Punjab,72.70114593,31.18060518
BKP-4164,Punjab,72.69737,31.12739998
BKP-4165,Punjab,72.70300953,31.12561848
BKP-4166,Punjab,72.7030814,31.12303133
BKP-4167,Punjab,72.69787117,31.50710603
BKP-4168,Punjab,72.69947616,31.48802083
BKP-4169,Punjab,72.69535588,31.29537312
BKP-4170,Punjab,72.71296286,31.51581969
BKP-4171,Punjab,72.71234688,30.7308333
BKP-4172,Punjab,72.70344072,30.74623299
BKP-4173,Punjab,72.7089595,30.69331636
BKP-4174,Punjab,72.70447378,30.5186523
BKP-4175,Punjab,72.71136717,30.51703493
BKP-4176,Punjab,72.70568651,31.06100266
BKP-4177,Punjab,72.70707544,31.02106564
BKP-4178,Punjab,72.71183165,31.01633477
BKP-4179,Khyber-Pakhtunkhwa,72.59559797,33.95645249
BKP-4180,Punjab,72.7213172,33.74552806
BKP-4181,Punjab,72.72095787,33.83077818
BKP-4182,Punjab,72.7142205,33.72720243
BKP-4183,Punjab,72.71236099,33.73154129
BKP-4184,Punjab,72.70433904,33.7701419
BKP-4185,Punjab,72.71190173,33.72824672
BKP-4186,Punjab,72.71316498,30.51801599
BKP-4187,Punjab,72.71440915,30.4459217
BKP-4188,Punjab,72.72155027,30.53052685
BKP-4189,Punjab,72.72063571,30.53012776
BKP-4190,Punjab,72.72140703,31.2565659
BKP-4191,Punjab,72.72000822,31.25405276
BKP-4192,Punjab,72.72123485,31.25410302
BKP-4193,Punjab,72.71826292,31.2514455
BKP-4194,Punjab,72.71637646,31.2483014
BKP-4195,Punjab,72.71597222,31.24758275
BKP-4196,Punjab,72.71547815,31.24677426
BKP-4197,Punjab,72.71493916,31.24587595
BKP-4198,Punjab,72.71560541,31.33340929
BKP-4199,Punjab,72.71947565,31.2095391
BKP-4200,Punjab,72.72221551,31.20949418
BKP-4201,Punjab,72.72279942,31.20900011
BKP-4202,Punjab,72.72192805,31.20744602
BKP-4203,Punjab,72.72176635,31.20747297
BKP-4204,Punjab,72.71880191,31.20087035
BKP-4205,Punjab,72.71338824,31.19213292
BKP-4206,Punjab,72.71987989,31.27677799
BKP-4207,Punjab,72.72027437,31.31525909
BKP-4208,Punjab,72.71413067,31.43964256
BKP-4209,Punjab,72.72065843,31.28576115
BKP-4210,Punjab,72.72226874,31.46021897
BKP-4211,Punjab,72.72203585,31.46025889
BKP-4212,Punjab,72.7219011,31.46025889
BKP-4213,Punjab,72.79037269,30.84224293
BKP-4214,Punjab,72.78512838,30.82808619
BKP-4215,Punjab,72.79131624,30.90127496
BKP-4216,Punjab,72.78698404,31.22781981
BKP-4217,Punjab,72.79309259,30.50126241
BKP-4218,Punjab,72.78931966,30.24685952
BKP-4219,Punjab,72.78688223,30.52944855
BKP-4220,Punjab,72.78590606,33.08827568
BKP-4221,Punjab,72.71637646,29.75125898
BKP-4222,Punjab,72.79417056,31.04025158
BKP-4223,Punjab,72.79515871,31.84267171
BKP-4224,Punjab,72.79497905,31.8893841
BKP-4225,Punjab,72.79559405,31.88807809
BKP-4226,Punjab,72.79382247,31.88624
BKP-4227,Punjab,72.79470955,31.88637475
BKP-4228,Punjab,72.79363158,31.88615017
BKP-4229,Punjab,72.79944068,32.03935484
BKP-4230,Punjab,72.79653613,31.01641628
BKP-4231,Punjab,72.79947063,31.83759623
BKP-4232,Punjab,72.79533837,31.83566485
BKP-4233,Punjab,72.79400019,31.85651815
BKP-4234,Punjab,72.79381124,31.85665548
BKP-4235,Punjab,72.79722484,31.88484761
BKP-4236,Punjab,72.59748443,31.00908004
BKP-4237,Punjab,72.60282043,31.12085741
BKP-4238,Punjab,72.60175143,31.14454598
BKP-4239,Punjab,72.59519801,31.1676776
BKP-4240,Punjab,72.60116753,31.06229923
BKP-4241,Punjab,72.59647832,31.06043672
BKP-4242,Punjab,72.59462576,31.17792709
BKP-4243,Punjab,72.59537339,31.55633371
BKP-4244,Punjab,72.79587736,33.00077977
BKP-4245,Punjab,72.79417056,33.09990886
BKP-4246,Punjab,72.79578753,33.12524135
BKP-4247,Punjab,72.79861723,33.12506169
BKP-4248,Punjab,72.79870706,33.12371422
BKP-4249,Punjab,72.79776383,33.12371422
BKP-4250,Punjab,72.79875197,33.00091452
BKP-4251,Punjab,72.79897655,33.13404484
BKP-4252,Punjab,72.79806599,33.13113349
BKP-4253,Punjab,72.800872,33.12911309
BKP-4254,Punjab,72.80126726,33.12919394
BKP-4255,Punjab,72.80095285,33.12766681
BKP-4256,Punjab,72.80193201,33.12733443
BKP-4257,Punjab,72.79376632,32.3931144
BKP-4258,Punjab,72.79590132,32.36860536
BKP-4259,Punjab,72.80620799,32.39423729
BKP-4260,Punjab,72.8089975,30.99204278
BKP-4261,Punjab,72.80867836,30.9921468
BKP-4262,Punjab,72.80729345,30.90084802
BKP-4263,Punjab,72.81145229,30.8391699
BKP-4264,Punjab,72.8059385,30.83545067
BKP-4265,Punjab,72.80677692,33.72443262
BKP-4266,Punjab,72.8096665,32.90147102
BKP-4267,Punjab,72.81173263,33.12560068
BKP-4268,Punjab,72.81177754,33.12411846
BKP-4269,Punjab,72.81204704,32.90605243
BKP-4270,Punjab,72.81165777,32.9049994
BKP-4271,Punjab,72.75776484,33.69897437
BKP-4272,Punjab,72.81541918,33.61694805
BKP-4273,Punjab,72.81362895,33.6147695
BKP-4274,Punjab,72.81465215,33.61320622
BKP-4275,Punjab,72.60061126,30.71639856
BKP-4276,Punjab,72.5978403,30.73694233
BKP-4277,Punjab,72.81743693,33.61136467
BKP-4278,Punjab,72.60035904,30.88583118
BKP-4279,Punjab,72.59932598,30.88151927
BKP-4280,Punjab,72.60121244,30.93083678
BKP-4281,Punjab,72.76192105,31.16071566
BKP-4282,Punjab,72.757946,31.33132819
BKP-4283,Punjab,72.75518368,31.30175116
BKP-4284,Punjab,72.75703232,31.05424402
BKP-4285,Punjab,72.75635898,31.04993093
BKP-4286,Punjab,72.75739953,31.04851359
BKP-4287,Punjab,72.75787863,32.01079141
BKP-4288,Punjab,72.75620177,31.27541854
BKP-4289,Punjab,72.75518368,31.26563889
BKP-4290,Punjab,72.75769896,31.9002088
BKP-4291,Punjab,72.7618141,31.88967499
BKP-4292,Punjab,72.75569613,31.42179466
BKP-4293,Punjab,72.75877694,31.90461055
BKP-4294,Punjab,72.75953523,32.16092368
BKP-4295,Punjab,72.59627171,30.91619424
BKP-4296,Punjab,72.77270083,29.82123774
BKP-4297,Punjab,72.76322181,30.36842134
BKP-4298,Punjab,72.76485674,30.44809472
BKP-4299,Punjab,72.76964656,31.88817138
BKP-4300,Punjab,72.76267339,30.4427484
BKP-4301,Punjab,72.76536159,32.15350676
BKP-4302,Punjab,72.77108386,32.04605029
BKP-4303,Punjab,72.77122984,32.04443332
BKP-4304,Punjab,72.7657576,32.0439355
BKP-4305,Punjab,72.77386864,33.14347715
BKP-4306,Punjab,72.77934836,33.14711533
BKP-4307,Punjab,72.77997718,33.11486581
BKP-4308,Punjab,72.76910757,33.13584148
BKP-4309,Punjab,72.76775465,32.40551251
BKP-4310,Punjab,72.7699842,32.40494273
BKP-4311,Punjab,72.78183798,30.40364762
BKP-4312,Punjab,72.78024668,30.54042896
BKP-4313,Punjab,72.77845005,30.49425555
BKP-4314,Punjab,72.77383495,30.55713481
BKP-4315,Punjab,72.77889921,30.63394358
BKP-4316,Punjab,72.77440763,30.62990116
BKP-4317,Punjab,72.7823128,31.83076903
BKP-4318,Punjab,72.77548561,31.34657709
BKP-4319,Punjab,72.77594623,31.34500886
BKP-4320,Punjab,72.77557544,31.3451847
BKP-4321,Punjab,72.77611443,31.34473555
BKP-4322,Punjab,72.77688328,31.34433395
BKP-4323,Punjab,72.77535086,31.34437622
BKP-4324,Punjab,72.77710257,30.74192107
BKP-4325,Punjab,72.78215956,30.83288078
BKP-4326,Punjab,72.77521611,30.93990976
BKP-4327,Punjab,72.77952803,30.84697905
BKP-4328,Punjab,72.78292622,30.90603943
BKP-4329,Punjab,72.77818746,31.12037785
BKP-4330,Punjab,72.78136549,31.1170657
BKP-4331,Punjab,72.78033651,31.18011927
BKP-4332,Punjab,72.66355552,33.47774027
BKP-4333,Punjab,72.66796086,31.19841436
BKP-4334,Punjab,72.67017962,31.20172766
BKP-4335,Punjab,72.66656488,31.16484791
BKP-4336,Punjab,72.66750062,30.13454765
BKP-4337,Punjab,72.66889233,30.13450478
BKP-4338,Punjab,72.66310636,31.13497893
BKP-4339,Punjab,72.67158422,31.09162399
BKP-4340,Punjab,72.668631,31.86921692
BKP-4341,Punjab,72.66831659,31.85789815
BKP-4342,Punjab,72.66320903,32.02065363
BKP-4343,Punjab,72.6697539,30.63699785
BKP-4344,Punjab,72.67199969,30.49070721
BKP-4345,Punjab,72.66539707,32.0013591
BKP-4346,Punjab,72.66732845,31.95563485
BKP-4347,Punjab,72.66625047,31.87586446
BKP-4348,Punjab,72.66599844,30.48939467
BKP-4349,Punjab,72.66889275,30.48407516
BKP-4350,Punjab,72.66841033,32.00550112
BKP-4351,Punjab,72.67765907,31.00674442
BKP-4352,Punjab,72.68295913,31.02084797
BKP-4353,Punjab,72.67328428,30.86716419
BKP-4354,Punjab,72.68267907,30.95860265
BKP-4355,Punjab,72.67701687,30.8874816
BKP-4356,Punjab,72.68094167,30.88722731
BKP-4357,Punjab,72.674132,31.16526161
BKP-4358,Punjab,72.67433531,31.14777992
BKP-4359,Punjab,72.68138708,30.20270733
BKP-4360,Punjab,72.67541328,30.49659117
BKP-4361,Punjab,72.67381428,30.49462386
BKP-4362,Punjab,72.67517143,30.57033249
BKP-4363,Punjab,72.68725032,33.83380827
BKP-4364,Punjab,72.69059481,31.848915
BKP-4365,Punjab,72.68318371,31.86167108
BKP-4366,Punjab,72.68655239,31.88242216
BKP-4367,Punjab,72.6905499,31.87586446
BKP-4368,Punjab,72.68437077,32.01779186
BKP-4369,Punjab,72.68387594,30.71274432
BKP-4370,Punjab,72.68378803,30.75134726
BKP-4371,Punjab,72.68825919,30.78683684
BKP-4372,Punjab,72.64235528,29.58992155
BKP-4373,Punjab,72.69185245,30.99883925
BKP-4374,Punjab,72.68996599,30.99542565
BKP-4375,Punjab,72.68830675,30.97402725
BKP-4376,Punjab,72.68412694,31.14589346
BKP-4377,Punjab,72.68453118,31.14571379
BKP-4378,Punjab,72.68650748,31.1423002
BKP-4379,Punjab,72.68641765,31.3269489
BKP-4380,Punjab,72.6895633,31.36836434
BKP-4381,Punjab,72.68340829,31.28800694
BKP-4382,Punjab,72.69186785,31.16805746
BKP-4383,Punjab,72.63732472,29.95068497
BKP-4384,Punjab,72.63988491,30.00045164
BKP-4385,Punjab,72.63369552,30.19300552
BKP-4386,Punjab,72.63835778,30.29231427
BKP-4387,Punjab,72.63391112,30.1507847
BKP-4388,Punjab,72.63904482,33.53119835
BKP-4389,Punjab,72.63554561,33.50620263
BKP-4390,Punjab,72.64068792,33.53589085
BKP-4391,Punjab,72.63705522,33.53505279
BKP-4392,Punjab,72.6424788,33.51726614
BKP-4393,Punjab,72.63985095,33.50074262
BKP-4394,Punjab,72.63875079,33.50085842
BKP-4395,Punjab,72.63970525,33.50109647
BKP-4396,Punjab,72.63770768,33.49988847
BKP-4397,Punjab,72.64007869,32.70238767
BKP-4398,Punjab,72.63809278,31.21878725
BKP-4399,Punjab,72.63896414,30.39924748
BKP-4400,Punjab,72.63795648,30.39167604
BKP-4401,Punjab,72.64135591,30.51551194
BKP-4402,Punjab,72.64067723,30.51395201
BKP-4403,Punjab,72.63392839,30.47289983
BKP-4404,Punjab,72.63870343,30.65210517
BKP-4405,Punjab,72.63496664,30.71490424
BKP-4406,Punjab,72.63914755,30.7145
BKP-4407,Punjab,72.63795354,30.70733594
BKP-4408,Punjab,72.64231037,30.64908019
BKP-4409,Punjab,72.64061066,30.64577297
BKP-4410,Punjab,72.63693931,30.73914644
BKP-4411,Punjab,72.64913756,31.88790188
BKP-4412,Punjab,72.64522989,31.88493744
BKP-4413,Punjab,72.65003213,31.90715952
BKP-4414,Punjab,72.64720618,31.90443088
BKP-4415,Punjab,72.65165994,32.0141601
BKP-4416,Punjab,72.65183251,32.01433976
BKP-4417,Punjab,72.64543763,31.92004473
BKP-4418,Punjab,72.64864349,31.91961241
BKP-4419,Punjab,72.6495418,31.91732919
BKP-4420,Punjab,72.64873332,31.90281392
BKP-4421,Punjab,72.6498113,31.89490874
BKP-4422,Punjab,72.64657736,31.92087005
BKP-4423,Punjab,72.64415191,31.87137288
BKP-4424,Punjab,72.65017422,31.99402705
BKP-4425,Punjab,72.65061978,31.94269911
BKP-4426,Punjab,72.65256874,32.02203402
BKP-4427,Punjab,72.6512486,32.02089746
BKP-4428,Punjab,72.65223675,31.14436632
BKP-4429,Punjab,72.65278429,31.19913147
BKP-4430,Punjab,72.65090786,31.21746595
BKP-4431,Punjab,72.64905605,31.21657923
BKP-4432,Punjab,72.64676247,31.20902461
BKP-4433,Punjab,72.64814243,31.20578414
BKP-4434,Punjab,72.64687081,31.54749129
BKP-4435,Punjab,72.65271664,31.54548537
BKP-4436,Punjab,72.64528379,31.42042759
BKP-4437,Punjab,72.64684686,32.84043049
BKP-4438,Punjab,72.64963164,32.85682475
BKP-4439,Punjab,72.65223675,30.45630173
BKP-4440,Punjab,72.64365349,30.65080438
BKP-4441,Punjab,72.64635124,30.63902835
BKP-4442,Punjab,72.6465202,30.6353768
BKP-4443,Punjab,72.65542577,30.97701018
BKP-4444,Punjab,72.65620217,30.97622523
BKP-4445,Punjab,72.65763787,30.28657629
BKP-4446,Punjab,72.66009162,30.50104142
BKP-4447,Punjab,72.66289906,30.32468472
BKP-4448,Punjab,72.65782672,30.32242825
BKP-4449,Punjab,72.66099532,30.21757444
BKP-4450,Punjab,72.66077075,30.47601975
BKP-4451,Punjab,72.48380263,29.74299448
BKP-4452,Punjab,72.48715765,31.05754024
BKP-4453,Punjab,72.48709552,31.02382645
