brickid,type,longitude,latitude
BKI-29554,fcbk,82.06729196,25.45972152
BKI-29555,fcbk,75.79419671,29.60204402
BKI-29556,zigzag,76.11447626,29.68328943
BKI-29557,zigzag,75.92725606,29.65662236
BKI-29558,fcbk,75.81060659,29.69106407
BKI-29559,fcbk,78.06183845,28.03797892
BKI-29561,fcbk,77.1376546,28.08916831
BKI-29562,zigzag,77.41690399,28.33495891
BKI-29563,zigzag,77.39368275,28.24504919
BKI-29564,zigzag,77.26035596,28.06883662
BKI-29565,zigzag,77.29606177,28.24526419
BKI-29566,fcbk,77.20254221,28.04200453
BKI-29567,zigzag,77.43045596,28.18672028
BKI-29568,fcbk,78.16100084,28.18597985
BKI-29569,fcbk,82.11164517,25.48404586
BKI-29570,fcbk,82.07245176,25.41825862
BKI-29574,fcbk,78.22484463,28.23720921
BKI-29575,fcbk,78.12266197,28.35074106
BKI-29576,fcbk,75.99363205,29.67362911
BKI-29577,fcbk,78.14511368,28.12937511
BKI-29579,zigzag,75.92272896,29.68126237
BKI-29580,fcbk,84.80486803,26.87859919
BKI-29581,fcbk,84.80318988,26.87484156
BKI-29582,fcbk,84.74933039,26.91429284
BKI-29583,zigzag,87.78612151,23.22265206
BKI-29584,zigzag,75.98670479,29.55817283
BKI-29587,fcbk,75.81229511,29.42286635
BKI-29588,fcbk,75.72999908,29.41160105
BKI-29589,zigzag,76.00713264,29.4617801
BKI-29590,fcbk,82.16172231,25.24599067
BKI-29591,fcbk,82.0761797,25.39096863
BKI-29592,fcbk,82.07724967,25.23648258
BKI-29593,fcbk,73.77805481,33.1544553
BKI-29594,fcbk,73.77037544,33.15964193
BKI-29595,zigzag,75.99009765,29.60422189
BKI-29596,fcbk,82.27979012,25.20876842
BKI-29597,fcbk,82.08736276,25.25074574
BKI-29600,fcbk,82.10069466,25.40737957
BKI-29601,fcbk,88.82425237,22.74218803
BKI-29608,fcbk,87.97132466,22.10853317
BKI-29611,fcbk,87.90340544,23.21224573
BKI-29612,zigzag,87.86178771,23.53695462
BKI-29613,fcbk,81.07282281,28.00816403
BKI-29614,fcbk,72.85597569,28.83035688
BKI-29621,fcbk,88.76054295,22.51030029
BKI-29627,zigzag,88.45573296,23.52142236
BKI-29629,fcbk,80.93209368,28.35863857
BKI-29630,fcbk,80.95983586,28.32854004
BKI-29631,fcbk,81.04983597,28.09215177
BKI-29632,zigzag,88.48757077,23.62719828
BKI-29633,fcbk,88.49700013,22.10507614
BKI-29634,zigzag,88.56030309,22.11714952
BKI-29635,fcbk,88.38308833,22.18360358
BKI-29641,zigzag,74.631824,29.65383462
BKI-29642,zigzag,77.4221476,28.22686401
BKI-29643,fcbk,77.20433041,28.27259673
BKI-29645,fcbk,88.92403527,22.56231206
BKI-29650,fcbk,74.36466715,29.44526744
BKI-29652,zigzag,86.08923801,26.62386342
BKI-29653,fcbk,86.08643905,26.62520225
BKI-29654,fcbk,81.06351966,26.71058621
BKI-29655,fcbk,80.9411503,26.52442438
BKI-29660,fcbk,78.28121345,27.67488999
BKI-29661,fcbk,77.93948539,27.64456552
BKI-29662,fcbk,87.0956905,23.32176823
BKI-29667,fcbk,73.76808773,29.89490235
BKI-29668,fcbk,73.85923245,29.61758606
BKI-29669,fcbk,73.50595429,29.95281514
BKI-29675,fcbk,78.3383537,27.84810388
BKI-29676,fcbk,78.11689784,27.76992236
BKI-29678,fcbk,83.56480921,25.11408818
BKI-29679,zigzag,88.10115874,25.00368422
BKI-29680,zigzag,88.25444897,25.17767123
BKI-29682,fcbk,83.78755307,27.21689269
BKI-29683,fcbk,83.79162831,27.21450623
BKI-29684,fcbk,81.60188642,27.72306575
BKI-29685,fcbk,81.72266078,27.8789437
BKI-29686,fcbk,81.18575598,26.71286894
BKI-29687,fcbk,77.58706219,29.94723813
BKI-29688,fcbk,83.60583972,24.96966734
BKI-29689,fcbk,83.77093741,24.90028715
BKI-29690,fcbk,83.78327725,27.19657493
BKI-29691,fcbk,81.40889669,26.43161014
BKI-29692,fcbk,73.8918059,30.11554885
BKI-29693,zigzag,81.11749341,27.21654085
BKI-29694,fcbk,81.23689228,27.23049214
BKI-29695,fcbk,81.2370332,27.23385979
BKI-29696,fcbk,77.9220986,29.81722172
BKI-29697,fcbk,77.91919668,29.81911245
BKI-29698,fcbk,81.51120147,25.5709593
BKI-29699,fcbk,81.19070565,25.43369282
BKI-29700,fcbk,77.82345522,29.01244443
BKI-29701,fcbk,78.11534874,27.62250119
BKI-29702,fcbk,77.9978539,27.64475761
BKI-29703,fcbk,78.24926976,27.96300841
BKI-29705,fcbk,81.16861725,26.10942607
BKI-29706,fcbk,81.0885712,26.07279285
BKI-29710,fcbk,83.99503684,26.73565313
BKI-29711,fcbk,84.04877236,26.56436188
BKI-29712,fcbk,74.5919987,29.83909887
BKI-29713,fcbk,74.46836189,29.27991771
BKI-29714,fcbk,84.12944345,25.08679558
BKI-29715,zigzag,84.07871172,24.89378295
BKI-29716,fcbk,84.02634043,24.81702366
BKI-29717,fcbk,73.70429391,29.90193476
BKI-29718,fcbk,81.42894965,26.89875741
BKI-29719,fcbk,81.59648391,27.09680624
BKI-29720,fcbk,81.87925549,27.02970612
BKI-29721,fcbk,81.82150857,27.11754008
BKI-29722,fcbk,81.57606083,26.45003751
BKI-29723,fcbk,81.53231661,26.424842
BKI-29724,fcbk,81.73001294,26.57979554
BKI-29725,fcbk,81.67329725,26.37455539
BKI-29726,fcbk,81.94901877,26.29463337
BKI-29727,fcbk,81.80809974,25.9897815
BKI-29728,fcbk,81.4634617,26.27405884
BKI-29729,fcbk,81.13648229,26.22961211
BKI-29730,fcbk,75.73929747,29.36281459
BKI-29731,zigzag,75.91631456,29.37464551
BKI-29732,fcbk,77.69859712,27.77720724
BKI-29733,fcbk,77.90818657,27.67040294
BKI-29734,fcbk,77.64953864,27.8302124
BKI-29735,fcbk,76.87459999,30.84935535
BKI-29736,zigzag,76.85937278,29.89478597
BKI-29737,zigzag,76.9244597,29.60817371
BKI-29738,fcbk,78.06643826,27.78277242
BKI-29739,fcbk,81.2109216,26.16751313
BKI-29740,fcbk,84.09119107,24.93647155
BKI-29741,zigzag,84.07752537,24.89099263
BKI-29742,zigzag,84.12339964,24.95467047
BKI-29743,fcbk,83.78582863,24.94507348
BKI-29744,fcbk,83.80944296,24.97722076
BKI-29745,fcbk,77.57775441,27.80559969
BKI-29746,fcbk,81.48332228,26.74802963
BKI-29747,fcbk,81.41519448,26.66887903
BKI-29748,zigzag,81.18500536,26.70149356
BKI-29749,fcbk,83.77662817,24.89968539
BKI-29750,fcbk,80.83033392,25.789078
BKI-29751,fcbk,81.02707237,25.90196016
BKI-29752,fcbk,77.96407296,27.67735643
BKI-29753,fcbk,78.33807539,27.88642642
BKI-29754,fcbk,78.26687124,27.8439176
BKI-29755,fcbk,84.61282701,26.9787904
BKI-29756,zigzag,76.06466139,28.91575219
BKI-29757,fcbk,78.10657727,27.81985494
BKI-29758,fcbk,78.36078937,27.82825021
BKI-29759,fcbk,78.33680902,27.8903193
BKI-29760,fcbk,81.2370996,26.12891834
BKI-29762,zigzag,84.22749512,27.07615229
BKI-29763,fcbk,81.08706861,26.35556488
BKI-29764,fcbk,76.08044769,28.0876313
BKI-29765,fcbk,76.03218941,28.13761578
BKI-29767,fcbk,75.86837154,29.12061015
BKI-29768,zigzag,75.82770908,29.05460828
BKI-29769,fcbk,76.052089,28.83633281
BKI-29770,fcbk,76.08247476,28.81395335
BKI-29771,fcbk,76.76426681,29.65824879
BKI-29772,zigzag,76.89459694,29.61052266
BKI-29773,fcbk,81.21938205,25.45558573
BKI-29774,fcbk,81.5416232,27.75723907
BKI-29775,fcbk,81.57181595,27.68434306
BKI-29776,fcbk,81.66272884,27.91166431
BKI-29777,fcbk,81.58661896,27.87291981
BKI-29778,zigzag,76.94647272,29.91279573
BKI-29779,zigzag,76.96643113,29.85309322
BKI-29780,fcbk,81.63934345,27.6128803
BKI-29781,zigzag,81.57102351,27.68735953
BKI-29782,zigzag,76.1153781,28.85152803
BKI-29783,zigzag,75.81131665,29.03612677
BKI-29784,fcbk,76.05198751,28.82442958
BKI-29785,zigzag,81.28690807,25.47331308
BKI-29786,fcbk,81.29771911,25.51259674
BKI-29787,fcbk,84.42025654,26.43276705
BKI-29788,zigzag,84.84759503,26.0223777
BKI-29789,zigzag,75.87126327,29.1174609
BKI-29790,fcbk,81.3888263,25.58113385
BKI-29791,fcbk,81.45809914,25.38961393
BKI-29792,fcbk,81.4659846,25.33979427
BKI-29793,fcbk,81.39050779,25.47123905
BKI-29794,fcbk,76.85136163,29.75367214
BKI-29795,fcbk,76.66510617,29.60174082
BKI-29796,zigzag,76.60186735,29.7878383
BKI-29797,fcbk,85.21809168,25.78799199
BKI-29798,fcbk,75.6106654,29.18789288
BKI-29799,fcbk,75.29652402,29.22314528
BKI-29800,zigzag,77.09272359,29.95854911
BKI-29804,fcbk,85.64697811,24.7467692
BKI-29806,zigzag,78.17923836,28.43452828
BKI-29810,fcbk,85.67796744,25.20304754
BKI-29811,fcbk,85.66121936,25.2222274
BKI-29812,fcbk,86.04716944,25.95634388
BKI-29813,fcbk,81.17361033,26.23489459
BKI-29814,zigzag,86.21572391,24.88913411
BKI-29815,fcbk,81.65346042,25.45682681
BKI-29816,fcbk,76.7821848,29.88455928
BKI-29819,fcbk,78.22736917,27.70699629
BKI-29821,fcbk,81.5901254,26.88267933
BKI-29822,fcbk,81.93097446,26.42399092
BKI-29823,zigzag,88.58016352,23.92043357
BKI-29824,zigzag,77.747563,29.72114692
BKI-29825,fcbk,77.76709546,29.63101695
BKI-29826,fcbk,78.25718219,27.61967625
BKI-29827,fcbk,78.32652736,27.87768999
BKI-29828,zigzag,86.97824488,25.96533124
BKI-29829,fcbk,77.59701372,28.77376055
BKI-29830,fcbk,77.77308234,28.56415541
BKI-29831,fcbk,81.84262753,25.36073413
BKI-29832,fcbk,81.84853377,25.32774792
BKI-29833,fcbk,77.54320677,29.70052275
BKI-29834,fcbk,77.90576292,29.78526468
BKI-29835,fcbk,76.87676792,29.21041964
BKI-29836,zigzag,76.80957823,29.19998153
BKI-29837,fcbk,76.8772593,29.24711253
BKI-29838,fcbk,82.83083291,25.76447047
BKI-29839,zigzag,82.50150394,25.7708045
BKI-29840,zigzag,87.8386449,25.24706384
BKI-29841,zigzag,87.83914779,26.25693431
BKI-29842,zigzag,82.86990177,25.88214795
BKI-29843,fcbk,82.58241436,25.97013644
BKI-29844,zigzag,82.68172698,26.98518675
BKI-29845,fcbk,82.50322515,26.86585931
BKI-29846,fcbk,82.60545232,27.15576631
BKI-29847,zigzag,76.02567624,29.01752554
BKI-29848,fcbk,83.05023164,27.37976461
BKI-29849,fcbk,83.23915332,27.31053531
BKI-29850,fcbk,83.07108882,27.40228699
BKI-29851,fcbk,83.30389308,27.22309255
BKI-29852,fcbk,76.80621861,29.20166459
BKI-29853,zigzag,76.87801566,29.21047803
BKI-29854,fcbk,87.7723181,23.2303645
BKI-29855,zigzag,87.80571259,23.20143347
BKI-29856,zigzag,88.23809519,23.58446105
BKI-29857,zigzag,88.19284632,23.89479149
BKI-29858,fcbk,87.83221781,23.84844811
BKI-29859,fcbk,82.60629103,25.96950685
BKI-29860,fcbk,82.59868984,25.87729708
BKI-29861,fcbk,83.71727502,27.38989797
BKI-29862,fcbk,83.35446347,27.21658719
BKI-29863,fcbk,83.08165654,26.16895632
BKI-29864,fcbk,80.98039238,26.61413784
BKI-29865,fcbk,80.9951805,26.6467227
BKI-29866,fcbk,76.21799451,30.14032976
BKI-29867,zigzag,76.23450118,30.13729675
BKI-29868,fcbk,81.81366185,26.92825011
BKI-29869,fcbk,83.32029651,27.30559191
BKI-29870,fcbk,82.89772863,27.27716145
BKI-29872,fcbk,81.79492946,26.72095176
BKI-29873,fcbk,85.18034764,26.84505478
BKI-29874,fcbk,80.89911506,26.44241351
BKI-29875,fcbk,83.07170406,27.33780606
BKI-29876,zigzag,83.2992884,27.25442975
BKI-29877,fcbk,83.10047392,27.30567213
BKI-29878,fcbk,83.11191885,27.27691987
BKI-29879,fcbk,83.59264963,26.18772157
BKI-29880,fcbk,81.72320933,26.44073126
BKI-29882,fcbk,88.33490559,22.90175756
BKI-29883,fcbk,76.42971464,28.84353333
BKI-29884,zigzag,76.21624397,28.80045679
BKI-29885,fcbk,82.70701175,25.66135908
BKI-29886,fcbk,88.49367231,22.10169496
BKI-29887,fcbk,88.51152543,22.17972244
BKI-29888,fcbk,84.89696956,26.86195759
BKI-29889,fcbk,84.88346041,26.9314151
BKI-29890,fcbk,84.88479235,26.92775317
BKI-29891,zigzag,85.05598054,26.82023539
BKI-29892,fcbk,84.87382931,26.83440118
BKI-29893,fcbk,83.13203118,27.42018391
BKI-29894,fcbk,82.95684801,27.41736931
BKI-29896,fcbk,76.22408167,28.31414857
BKI-29898,zigzag,76.55578133,28.21267657
BKI-29900,zigzag,76.33393787,28.03187618
BKI-29902,fcbk,76.30506409,28.38165119
BKI-29905,zigzag,86.23970523,26.55212411
BKI-29906,zigzag,86.38924007,26.57830679
BKI-29907,fcbk,86.29595039,26.46389172
BKI-29908,fcbk,86.43920148,26.41846789
BKI-29909,fcbk,83.14025189,26.13541999
BKI-29911,fcbk,83.07751638,27.3708163
BKI-29912,fcbk,83.25576788,26.25669879
BKI-29913,fcbk,83.0868873,26.33450931
BKI-29919,zigzag,83.97967708,24.88767277
BKI-29920,fcbk,84.08484058,24.86429567
BKI-29924,zigzag,84.22065425,25.45116072
BKI-29933,fcbk,83.60859928,25.08238495
BKI-29935,fcbk,84.61132213,25.21059114
BKI-29936,fcbk,84.23068721,25.39877262
BKI-29937,fcbk,83.85941243,24.86927216
BKI-29938,zigzag,84.06856349,25.10937269
BKI-29939,fcbk,84.11618533,24.956566
BKI-29941,zigzag,84.60957383,24.84940178
BKI-29942,fcbk,84.26750811,25.00211351
BKI-29943,fcbk,84.7552233,26.28540928
BKI-29944,fcbk,84.81145438,26.19126167
BKI-29954,fcbk,84.46518618,26.20578785
BKI-29956,fcbk,84.10521262,25.6261964
BKI-29957,zigzag,85.69888803,26.44757333
BKI-29961,fcbk,84.13257784,25.8676494
BKI-29962,fcbk,83.85471938,25.76796492
BKI-29964,zigzag,85.8272027,26.59503439
BKI-29965,zigzag,85.96651912,26.47545604
BKI-29966,fcbk,84.47221376,24.64783145
BKI-29967,zigzag,84.48118885,27.09548799
BKI-29968,fcbk,84.41892097,27.1034185
BKI-29969,fcbk,84.60927935,26.93600219
BKI-29970,fcbk,84.54998364,26.85051185
BKI-29974,fcbk,84.60655052,25.99991037
BKI-29975,fcbk,77.87491028,28.81060132
BKI-29976,zigzag,77.57150179,29.05166839
BKI-29979,fcbk,83.26805923,26.07713689
BKI-29983,fcbk,83.0900673,26.33446315
BKI-29984,zigzag,83.22974069,26.16181568
BKI-29985,fcbk,83.17596431,26.2462469
BKI-29986,fcbk,83.11895918,27.26449099
BKI-29987,fcbk,82.87573133,27.27174937
BKI-29988,fcbk,86.89947025,26.11530966
BKI-29989,fcbk,77.75528712,28.09368153
BKI-29990,fcbk,85.44633127,25.21928849
BKI-29991,zigzag,85.42744074,26.67245815
BKI-29992,fcbk,85.56727346,26.10670313
BKI-29993,fcbk,85.25485755,26.41453172
BKI-29994,fcbk,85.14436077,26.15326738
BKI-29995,fcbk,85.28631184,26.36633212
BKI-29996,zigzag,85.50510278,26.19581528
BKI-29997,fcbk,85.44829055,24.84668008
BKI-29998,zigzag,85.44922575,25.06900127
BKI-29999,zigzag,85.47843302,24.91007415
BKI-30000,zigzag,85.47685772,24.90876421
BKI-30001,zigzag,85.97030005,26.52217404
BKI-30002,zigzag,85.83560816,26.55887373
BKI-30003,zigzag,85.89729155,26.50812483
BKI-30004,fcbk,85.62178095,26.4707888
BKI-30005,fcbk,76.8402408,28.81747404
BKI-30006,fcbk,76.81787852,29.02291547
BKI-30007,fcbk,76.72587082,29.06455112
BKI-30008,fcbk,76.9633115,29.08271911
BKI-30009,fcbk,85.25485073,25.58109285
BKI-30010,zigzag,85.39088323,25.49897665
BKI-30011,zigzag,85.49818408,25.47490691
BKI-30014,fcbk,85.12812309,26.63907039
BKI-30015,zigzag,87.87805295,25.60443806
BKI-30016,zigzag,88.05243631,25.6932786
BKI-30017,zigzag,87.93811847,25.8125388
BKI-30018,zigzag,88.13477419,25.06007914
BKI-30019,fcbk,86.55209417,26.04651842
BKI-30020,fcbk,87.54505122,26.40670055
BKI-30021,fcbk,86.39839825,25.87775948
BKI-30022,zigzag,86.12728791,25.77236696
BKI-30023,zigzag,86.18731475,25.79787727
BKI-30024,fcbk,85.59426495,25.74010515
BKI-30025,fcbk,85.63884767,25.70215728
BKI-30027,fcbk,88.18904853,26.45446163
BKI-30028,zigzag,87.4853226,26.4120615
BKI-30029,zigzag,87.88693027,26.41183869
BKI-30031,zigzag,88.164191,25.0725383
BKI-30032,zigzag,88.10720549,25.00853926
BKI-30033,zigzag,88.13728509,25.06054355
BKI-30034,zigzag,85.30743375,24.84964601
BKI-30035,fcbk,86.85812114,26.26286647
BKI-30036,zigzag,85.57652616,26.240901
BKI-30037,zigzag,85.68312686,26.25232299
BKI-30038,zigzag,87.4576897,26.15667987
BKI-30039,fcbk,85.16580813,25.21011083
BKI-30040,fcbk,85.1233205,25.4362921
BKI-30041,fcbk,85.14094454,25.28278913
BKI-30042,fcbk,87.54623597,26.41443417
BKI-30043,fcbk,82.95540753,25.74756611
BKI-30044,fcbk,86.70805965,25.31013643
BKI-30045,zigzag,83.16162159,25.8429604
BKI-30046,fcbk,83.01806342,25.89711467
BKI-30047,fcbk,86.70807699,25.30810369
BKI-30048,zigzag,87.78657488,24.75523615
BKI-30049,fcbk,83.74452605,27.20129452
BKI-30050,fcbk,87.25635413,21.88628853
BKI-30051,fcbk,87.63240018,23.39048792
BKI-30052,fcbk,87.72860098,23.26611329
BKI-30053,zigzag,83.30574102,25.90185886
BKI-30058,fcbk,83.57266459,27.20582452
BKI-30059,fcbk,83.74502981,27.3556113
BKI-30060,fcbk,83.66350392,27.19979129
BKI-30061,fcbk,83.69215224,27.41598056
BKI-30062,fcbk,88.20401367,24.36898243
BKI-30063,fcbk,82.97532053,25.72875312
BKI-30064,fcbk,82.90682948,25.61891757
BKI-30065,zigzag,82.95327523,25.7520921
BKI-30066,zigzag,88.29398773,25.04225888
BKI-30067,zigzag,88.17877571,24.41076678
BKI-30068,zigzag,88.17687445,24.40958621
BKI-30071,fcbk,78.50280726,26.92774722
BKI-30072,fcbk,78.62237521,27.07923664
BKI-30073,fcbk,78.44874482,26.89203414
BKI-30075,zigzag,83.24016343,25.2786826
BKI-30076,fcbk,83.6092633,27.23233219
BKI-30077,fcbk,83.36800187,27.33843387
BKI-30078,fcbk,83.41342355,27.44839317
BKI-30079,fcbk,83.45522546,27.37442973
BKI-30081,fcbk,82.98786602,25.18220071
BKI-30082,fcbk,83.74951431,27.35362458
BKI-30083,fcbk,83.41882095,27.33756943
BKI-30084,zigzag,82.92443476,25.38692069
BKI-30085,zigzag,83.1368506,25.54717007
BKI-30086,fcbk,83.49122195,27.23563693
BKI-30087,zigzag,88.5897295,24.10436779
BKI-30088,fcbk,83.6695782,27.21581557
BKI-30089,fcbk,83.73676731,27.32593734
BKI-30090,zigzag,87.7964695,22.16850689
BKI-30091,fcbk,83.35734573,27.25483813
BKI-30092,fcbk,87.72101056,22.17273504
BKI-30093,zigzag,87.81089944,22.21190766
BKI-30094,zigzag,87.72353136,22.17515165
BKI-30096,fcbk,78.74789124,29.22472802
BKI-30097,fcbk,78.51921128,29.5330615
BKI-30098,zigzag,87.73172527,22.2006757
BKI-30099,fcbk,87.70774133,22.16380179
BKI-30100,fcbk,83.93832831,26.21568322
BKI-30101,zigzag,88.31182713,23.61947204
BKI-30102,fcbk,77.58120259,27.80096192
BKI-30103,fcbk,77.80404434,27.97472632
BKI-30104,fcbk,78.40837981,29.37747467
BKI-30105,fcbk,87.70759676,22.16245301
BKI-30106,zigzag,87.70798773,22.15581765
BKI-30107,fcbk,83.11523194,25.3131316
BKI-30108,zigzag,83.12969278,25.3088389
BKI-30109,zigzag,77.2111063,29.06291663
BKI-30110,zigzag,82.98107738,25.44936152
BKI-30111,fcbk,83.13239484,25.30437971
BKI-30114,zigzag,87.97542233,26.33777389
BKI-30115,zigzag,87.86844137,24.85846532
BKI-30116,fcbk,77.51505604,27.85802069
BKI-30117,fcbk,77.74105678,27.87367155
BKI-30118,fcbk,87.70292449,21.7081525
BKI-30119,fcbk,87.71108134,21.84993389
BKI-30120,fcbk,82.98734032,25.17700195
BKI-30121,zigzag,88.25977678,24.01387962
BKI-30123,fcbk,87.94612806,24.2004862
BKI-30124,zigzag,88.2545091,24.17935774
BKI-30126,fcbk,84.34395269,26.16094018
BKI-30129,fcbk,78.23989822,28.06699526
BKI-30130,zigzag,77.38521563,30.01633808
BKI-30131,zigzag,77.04471528,30.5104912
BKI-30132,zigzag,77.03932935,30.50560313
BKI-30133,zigzag,77.22249477,30.4157098
BKI-30134,fcbk,78.12168254,28.44050521
BKI-30135,fcbk,78.122082,28.4410877
BKI-30136,fcbk,83.00364961,25.14052789
BKI-30137,fcbk,82.9852636,25.17280984
BKI-30138,zigzag,88.35642932,22.73865397
BKI-30139,zigzag,88.43762492,23.03598749
BKI-30140,zigzag,88.28585015,22.81207325
BKI-30141,fcbk,88.48093586,22.90648704
BKI-30142,zigzag,88.63573765,24.12038529
BKI-30143,fcbk,88.30830181,24.04310872
BKI-30144,fcbk,77.07989806,29.97201791
BKI-30145,fcbk,77.10807337,30.25150593
BKI-30146,fcbk,88.33472163,23.32701214
BKI-30147,zigzag,88.36015453,23.51447296
BKI-30148,zigzag,88.4778966,23.48917083
BKI-30150,zigzag,88.47714502,23.48703993
BKI-30151,zigzag,88.24457409,23.48635533
BKI-30152,zigzag,77.25989188,28.9339062
BKI-30153,fcbk,78.36132799,28.34414365
BKI-30154,fcbk,78.29514713,28.25045811
BKI-30155,fcbk,78.26744724,28.1857959
BKI-30156,fcbk,78.25515244,28.33307028
BKI-30157,fcbk,78.1903057,28.08842071
BKI-30158,fcbk,83.68640966,27.14679906
BKI-30159,zigzag,88.25904859,23.45960192
BKI-30160,fcbk,88.07561768,23.13874512
BKI-30161,zigzag,88.85055594,23.17873463
BKI-30162,fcbk,81.48329278,27.85295352
BKI-30163,fcbk,83.58313256,27.02787239
BKI-30164,zigzag,80.82598236,27.91616983
BKI-30165,fcbk,80.81958727,27.91971493
BKI-30166,fcbk,80.64866583,25.87112818
BKI-30167,fcbk,83.64459633,26.868251
BKI-30168,fcbk,80.65365731,25.89854576
BKI-30169,fcbk,83.49694396,27.03136004
BKI-30170,fcbk,83.7624998,27.10161883
BKI-30171,fcbk,82.97754935,25.17592535
BKI-30172,fcbk,83.00432442,25.14554897
BKI-30173,fcbk,82.97805475,25.17716031
BKI-30174,zigzag,88.46655133,22.7434737
BKI-30175,fcbk,88.41134888,22.9825352
BKI-30176,zigzag,88.40740024,22.97682882
BKI-30177,zigzag,88.27560475,23.04625087
BKI-30178,zigzag,88.40761378,22.98167633
BKI-30179,zigzag,88.4669386,22.7493184
BKI-30180,fcbk,80.82024481,27.91672113
BKI-30181,fcbk,81.3358597,27.05753986
BKI-30182,zigzag,81.15641754,26.85931789
BKI-30184,zigzag,81.10357735,27.18915614
BKI-30187,fcbk,88.92214641,22.64885097
BKI-30196,fcbk,81.22158947,27.79148325
BKI-30197,fcbk,81.46714347,27.92655829
BKI-30198,zigzag,81.45685129,27.98018868
BKI-30200,fcbk,81.52177316,26.83045556
BKI-30201,fcbk,81.41494993,26.85744289
BKI-30202,fcbk,81.19537383,27.12193096
BKI-30203,fcbk,77.37753962,27.85753375
BKI-30204,fcbk,77.30619898,27.91721744
BKI-30205,zigzag,77.12026253,27.93855926
BKI-30206,fcbk,76.18870089,28.75148856
BKI-30207,fcbk,83.50541936,27.07707819
BKI-30210,fcbk,81.66308233,25.65328352
BKI-30211,fcbk,81.78524702,25.88818768
BKI-30212,fcbk,81.93323404,25.88738502
BKI-30215,fcbk,81.53992538,26.8431252
BKI-30216,fcbk,81.76289891,26.42141484
BKI-30218,fcbk,82.31170847,27.24019928
BKI-30219,fcbk,82.07813393,27.55758698
BKI-30220,fcbk,81.60633892,25.71631265
BKI-30221,fcbk,81.62213917,25.98724786
BKI-30222,fcbk,81.61886393,25.7568948
BKI-30223,fcbk,81.6313971,25.98708479
BKI-30224,fcbk,82.24640701,27.2117368
BKI-30225,fcbk,82.14038642,27.32235966
BKI-30226,fcbk,82.17219786,27.45475558
BKI-30227,fcbk,82.31109525,27.2389374
BKI-30228,zigzag,82.16669843,27.39517851
BKI-30229,fcbk,82.13808363,27.55457821
BKI-30230,fcbk,82.33196807,26.95760787
BKI-30231,fcbk,82.31759062,26.99312155
BKI-30232,zigzag,81.97992605,26.72139105
BKI-30233,fcbk,85.81634726,26.07279775
BKI-30234,fcbk,81.98507965,26.70893504
BKI-30238,zigzag,87.80880387,26.0107215
BKI-30242,fcbk,73.86572119,29.99163892
BKI-30243,fcbk,73.81696632,30.01888206
BKI-30246,fcbk,73.6331464,33.31028892
BKI-30247,fcbk,73.6242449,33.06044637
BKI-30248,fcbk,73.77306099,33.23923616
BKI-30249,fcbk,73.24145152,29.23636638
BKI-30250,fcbk,73.29583247,29.19466985
BKI-30251,zigzag,73.11318764,29.2021112
BKI-30252,zigzag,82.03632889,26.65886942
BKI-30255,fcbk,82.13669933,26.0293976
BKI-30256,fcbk,73.27967146,29.19859799
BKI-30259,fcbk,72.82541367,28.80338761
BKI-30262,fcbk,73.05364752,28.97147796
BKI-30263,fcbk,73.08372048,28.98346096
BKI-30265,fcbk,82.41413296,26.46939504
BKI-30266,fcbk,86.58210812,25.97243365
BKI-30268,fcbk,73.86325067,29.74196654
BKI-30269,fcbk,74.01262587,32.98288611
BKI-30270,fcbk,74.23163557,32.84963604
BKI-30271,zigzag,87.82654239,25.03850657
BKI-30272,fcbk,73.60813618,29.8754924
BKI-30273,fcbk,73.51863209,29.57812132
BKI-30274,fcbk,88.09524947,24.41831035
BKI-30275,fcbk,73.91609788,30.08913087
BKI-30276,zigzag,87.98284869,24.62035558
BKI-30277,zigzag,88.25033282,24.41159131
BKI-30278,fcbk,73.90331228,30.10061134
BKI-30279,fcbk,82.02387342,26.12816308
BKI-30280,zigzag,76.00669289,29.58898397
BKI-30281,zigzag,75.93127405,29.57948235
BKI-30282,zigzag,75.93314379,29.57518707
BKI-30284,fcbk,74.62379934,32.53414522
BKI-30286,zigzag,77.5093736,29.14566695
BKI-30287,zigzag,77.53680164,28.80996126
BKI-30289,fcbk,77.71767357,29.10607467
BKI-30290,fcbk,73.89437767,30.10618845
BKI-30291,fcbk,82.17078363,26.2660588
BKI-30292,fcbk,82.29168249,26.27790758
BKI-30293,fcbk,82.2018224,26.25265119
BKI-30294,fcbk,82.16269583,26.1810701
BKI-30295,fcbk,82.33061061,26.34789487
BKI-30296,fcbk,75.98377197,29.57006499
BKI-30297,fcbk,77.63323064,29.99703999
BKI-30299,fcbk,77.92476936,28.78382749
BKI-30300,fcbk,75.75547737,29.57302394
BKI-30301,zigzag,75.75816622,29.57315289
BKI-30302,fcbk,82.27816945,26.241224
BKI-30303,zigzag,82.11776271,26.18016251
BKI-30304,zigzag,77.71610167,29.49882131
BKI-30305,zigzag,77.55255287,29.36735823
BKI-30306,zigzag,77.71552235,29.33612897
BKI-30307,fcbk,77.82830956,29.01886262
BKI-30308,zigzag,77.71533071,28.75041082
BKI-30309,fcbk,77.6953949,28.68768276
BKI-30310,zigzag,77.74949488,28.45831147
BKI-30311,fcbk,77.87802932,28.72563896
BKI-30314,fcbk,73.99686799,29.92370105
BKI-30315,fcbk,73.90614319,29.79902805
